timestamp,type,available,region_count,regions
2026-03-31 15:46:21,gpu_8x_a100,false,0,
2026-03-31 15:46:21,gpu_1x_a100_sxm4,false,0,
2026-03-31 15:46:21,gpu_1x_gh200,false,0,
2026-03-31 15:46:53,gpu_1x_a10,false,0,
2026-03-31 15:46:53,gpu_8x_a100,false,0,
2026-03-31 15:46:53,gpu_1x_a100_sxm4,false,0,
2026-03-31 15:46:53,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 15:46:53,gpu_1x_gh200,false,0,
2026-03-31 15:48:16,gpu_1x_a10,false,0,
2026-03-31 15:48:16,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 15:48:16,gpu_1x_a100_sxm4,false,0,
2026-03-31 15:48:16,gpu_8x_a100,false,0,
2026-03-31 15:48:16,gpu_1x_gh200,false,0,
2026-03-31 15:49:26,gpu_1x_a10,false,0,
2026-03-31 15:49:26,gpu_8x_a100,false,0,
2026-03-31 15:49:26,gpu_1x_a100_sxm4,false,0,
2026-03-31 15:49:26,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 15:49:26,gpu_1x_gh200,false,0,
2026-03-31 15:51:19,gpu_1x_a10,false,0,
2026-03-31 15:51:19,gpu_8x_a100,false,0,
2026-03-31 15:51:19,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 15:51:19,gpu_1x_a100_sxm4,false,0,
2026-03-31 15:51:19,gpu_1x_gh200,true,1,us-east-3
2026-03-31 15:52:54,gpu_1x_a10,false,0,
2026-03-31 15:52:54,gpu_8x_a100,false,0,
2026-03-31 15:52:54,gpu_1x_a100_sxm4,false,0,
2026-03-31 15:52:54,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 15:52:54,gpu_1x_gh200,true,1,us-east-3
2026-03-31 15:53:34,gpu_1x_a10,true,1,us-west-1
2026-03-31 15:53:34,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 15:53:34,gpu_1x_a100_sxm4,false,0,
2026-03-31 15:53:34,gpu_8x_a100,false,0,
2026-03-31 15:53:34,gpu_1x_gh200,false,0,
2026-03-31 15:54:11,gpu_1x_a10,true,2,us-east-1|us-west-1
2026-03-31 15:54:11,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 15:54:11,gpu_1x_a100_sxm4,false,0,
2026-03-31 15:54:11,gpu_8x_a100,false,0,
2026-03-31 15:54:11,gpu_1x_gh200,false,0,
2026-03-31 15:55:14,gpu_1x_a10,true,1,us-west-1
2026-03-31 15:55:14,gpu_1x_a100_sxm4,false,0,
2026-03-31 15:55:14,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 15:55:14,gpu_8x_a100,false,0,
2026-03-31 15:55:14,gpu_1x_gh200,false,0,
2026-03-31 15:55:57,gpu_1x_a10,true,1,us-west-1
2026-03-31 15:55:57,gpu_8x_a100,false,0,
2026-03-31 15:55:57,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 15:55:57,gpu_1x_a100_sxm4,false,0,
2026-03-31 15:55:57,gpu_1x_gh200,false,0,
2026-03-31 15:57:32,gpu_1x_a10,true,1,us-east-1
2026-03-31 15:57:32,gpu_1x_a100_sxm4,false,0,
2026-03-31 15:57:32,gpu_8x_a100,false,0,
2026-03-31 15:57:32,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 15:57:32,gpu_1x_gh200,false,0,
2026-03-31 15:59:29,gpu_1x_a10,false,0,
2026-03-31 15:59:29,gpu_8x_a100,false,0,
2026-03-31 15:59:29,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 15:59:29,gpu_1x_a100_sxm4,false,0,
2026-03-31 15:59:29,gpu_1x_gh200,false,0,
2026-03-31 16:01:04,gpu_1x_a10,false,0,
2026-03-31 16:01:04,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:01:04,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:01:04,gpu_8x_a100,false,0,
2026-03-31 16:01:04,gpu_1x_gh200,false,0,
2026-03-31 16:02:44,gpu_1x_a10,false,0,
2026-03-31 16:02:44,gpu_8x_a100,false,0,
2026-03-31 16:02:44,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:02:44,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:02:44,gpu_1x_gh200,false,0,
2026-03-31 16:03:55,gpu_1x_a10,false,0,
2026-03-31 16:03:55,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:03:55,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:03:55,gpu_8x_a100,false,0,
2026-03-31 16:03:55,gpu_1x_gh200,false,0,
2026-03-31 16:05:41,gpu_1x_a10,false,0,
2026-03-31 16:05:41,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:05:41,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:05:41,gpu_8x_a100,false,0,
2026-03-31 16:05:41,gpu_1x_gh200,false,0,
2026-03-31 16:06:45,gpu_1x_a10,false,0,
2026-03-31 16:06:45,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:06:45,gpu_8x_a100,false,0,
2026-03-31 16:06:45,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:06:45,gpu_1x_gh200,false,0,
2026-03-31 16:07:24,gpu_1x_a10,false,0,
2026-03-31 16:07:24,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:07:24,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:07:24,gpu_8x_a100,false,0,
2026-03-31 16:07:24,gpu_1x_gh200,false,0,
2026-03-31 16:08:54,gpu_1x_a10,false,0,
2026-03-31 16:08:54,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:08:54,gpu_8x_a100,false,0,
2026-03-31 16:08:54,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:08:54,gpu_1x_gh200,false,0,
2026-03-31 16:09:57,gpu_1x_a10,false,0,
2026-03-31 16:09:57,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:09:57,gpu_1x_a100_sxm4,true,1,us-east-1
2026-03-31 16:09:57,gpu_8x_a100,false,0,
2026-03-31 16:09:57,gpu_1x_gh200,false,0,
2026-03-31 16:10:27,gpu_1x_a10,false,0,
2026-03-31 16:10:27,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:10:27,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:10:27,gpu_8x_a100,false,0,
2026-03-31 16:10:27,gpu_1x_gh200,false,0,
2026-03-31 16:12:10,gpu_1x_a10,false,0,
2026-03-31 16:12:10,gpu_8x_a100,false,0,
2026-03-31 16:12:10,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:12:10,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:12:10,gpu_1x_gh200,false,0,
2026-03-31 16:12:48,gpu_1x_a10,false,0,
2026-03-31 16:12:48,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:12:48,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:12:48,gpu_8x_a100,false,0,
2026-03-31 16:12:48,gpu_1x_gh200,false,0,
2026-03-31 16:14:17,gpu_1x_a10,false,0,
2026-03-31 16:14:17,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:14:17,gpu_8x_a100,false,0,
2026-03-31 16:14:17,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:14:17,gpu_1x_gh200,false,0,
2026-03-31 16:15:34,gpu_1x_a10,false,0,
2026-03-31 16:15:34,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:15:34,gpu_8x_a100,false,0,
2026-03-31 16:15:34,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:15:34,gpu_1x_gh200,false,0,
2026-03-31 16:16:58,gpu_1x_a10,false,0,
2026-03-31 16:16:58,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:16:58,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:16:58,gpu_8x_a100,false,0,
2026-03-31 16:16:58,gpu_1x_gh200,false,0,
2026-03-31 16:18:21,gpu_1x_a10,false,0,
2026-03-31 16:18:21,gpu_8x_a100,false,0,
2026-03-31 16:18:21,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:18:21,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:18:21,gpu_1x_gh200,false,0,
2026-03-31 16:19:55,gpu_1x_a10,true,1,us-east-1
2026-03-31 16:19:55,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:19:55,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:19:55,gpu_8x_a100,false,0,
2026-03-31 16:19:55,gpu_1x_gh200,false,0,
2026-03-31 16:21:03,gpu_1x_a10,false,0,
2026-03-31 16:21:03,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:21:03,gpu_8x_a100,false,0,
2026-03-31 16:21:03,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:21:03,gpu_1x_gh200,false,0,
2026-03-31 16:23:04,gpu_1x_a10,false,0,
2026-03-31 16:23:04,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:23:04,gpu_8x_a100,false,0,
2026-03-31 16:23:04,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:23:04,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:24:09,gpu_1x_a10,false,0,
2026-03-31 16:24:09,gpu_8x_a100,false,0,
2026-03-31 16:24:09,gpu_1x_a100_sxm4,true,1,us-east-1
2026-03-31 16:24:09,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:24:09,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:25:39,gpu_1x_a10,false,0,
2026-03-31 16:25:39,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:25:39,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:25:39,gpu_8x_a100,false,0,
2026-03-31 16:25:39,gpu_1x_gh200,false,0,
2026-03-31 16:26:30,gpu_1x_a10,false,0,
2026-03-31 16:26:30,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:26:30,gpu_8x_a100,false,0,
2026-03-31 16:26:30,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:26:30,gpu_1x_gh200,false,0,
2026-03-31 16:28:23,gpu_1x_a10,false,0,
2026-03-31 16:28:23,gpu_8x_a100,false,0,
2026-03-31 16:28:23,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:28:23,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:28:23,gpu_1x_gh200,false,0,
2026-03-31 16:29:19,gpu_1x_a10,false,0,
2026-03-31 16:29:19,gpu_8x_a100,false,0,
2026-03-31 16:29:19,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:29:19,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:29:19,gpu_1x_gh200,false,0,
2026-03-31 16:30:01,gpu_1x_a10,false,0,
2026-03-31 16:30:01,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:30:01,gpu_8x_a100,false,0,
2026-03-31 16:30:01,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:30:01,gpu_1x_gh200,false,0,
2026-03-31 16:31:57,gpu_1x_a10,false,0,
2026-03-31 16:31:57,gpu_1x_a100_sxm4,true,1,us-east-1
2026-03-31 16:31:57,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:31:57,gpu_8x_a100,false,0,
2026-03-31 16:31:57,gpu_1x_gh200,false,0,
2026-03-31 16:33:58,gpu_1x_a10,true,1,us-east-1
2026-03-31 16:33:58,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:33:58,gpu_8x_a100,false,0,
2026-03-31 16:33:58,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:33:58,gpu_1x_gh200,false,0,
2026-03-31 16:35:38,gpu_1x_a10,false,0,
2026-03-31 16:35:38,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:35:38,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:35:38,gpu_8x_a100,false,0,
2026-03-31 16:35:38,gpu_1x_gh200,false,0,
2026-03-31 16:36:16,gpu_1x_a10,false,0,
2026-03-31 16:36:16,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:36:16,gpu_8x_a100,false,0,
2026-03-31 16:36:16,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:36:16,gpu_1x_gh200,false,0,
2026-03-31 16:38:04,gpu_1x_a10,false,0,
2026-03-31 16:38:04,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 16:38:04,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:38:04,gpu_8x_a100,false,0,
2026-03-31 16:38:04,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:38:42,gpu_1x_a10,false,0,
2026-03-31 16:38:42,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:38:42,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 16:38:42,gpu_8x_a100,false,0,
2026-03-31 16:38:42,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:39:17,gpu_1x_a10,false,0,
2026-03-31 16:39:17,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:39:17,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 16:39:17,gpu_8x_a100,false,0,
2026-03-31 16:39:17,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:41:07,gpu_1x_a10,false,0,
2026-03-31 16:41:07,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 16:41:07,gpu_8x_a100,false,0,
2026-03-31 16:41:07,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:41:07,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:42:54,gpu_1x_a10,false,0,
2026-03-31 16:42:54,gpu_8x_a100,false,0,
2026-03-31 16:42:54,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 16:42:54,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:42:54,gpu_1x_gh200,false,0,
2026-03-31 16:43:48,gpu_1x_a10,false,0,
2026-03-31 16:43:48,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 16:43:48,gpu_8x_a100,false,0,
2026-03-31 16:43:48,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:43:48,gpu_1x_gh200,false,0,
2026-03-31 16:45:33,gpu_1x_a10,false,0,
2026-03-31 16:45:33,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 16:45:33,gpu_8x_a100,false,0,
2026-03-31 16:45:33,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:45:33,gpu_1x_gh200,false,0,
2026-03-31 16:46:26,gpu_1x_a10,false,0,
2026-03-31 16:46:26,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:46:26,gpu_8x_a100,false,0,
2026-03-31 16:46:26,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 16:46:26,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:48:06,gpu_1x_a10,false,0,
2026-03-31 16:48:06,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:48:06,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:48:06,gpu_8x_a100,false,0,
2026-03-31 16:48:06,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:49:17,gpu_1x_a10,false,0,
2026-03-31 16:49:17,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:49:17,gpu_8x_a100,false,0,
2026-03-31 16:49:17,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:49:17,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:50:07,gpu_1x_a10,false,0,
2026-03-31 16:50:07,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:50:07,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 16:50:07,gpu_8x_a100,false,0,
2026-03-31 16:50:07,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:50:51,gpu_1x_a10,false,0,
2026-03-31 16:50:51,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:50:51,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:50:51,gpu_8x_a100,false,0,
2026-03-31 16:50:51,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:52:50,gpu_1x_a10,false,0,
2026-03-31 16:52:50,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:52:50,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:52:50,gpu_8x_a100,false,0,
2026-03-31 16:52:50,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:54:38,gpu_1x_a10,false,0,
2026-03-31 16:54:38,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:54:38,gpu_8x_a100,false,0,
2026-03-31 16:54:38,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:54:38,gpu_1x_gh200,false,0,
2026-03-31 16:55:52,gpu_1x_a10,false,0,
2026-03-31 16:55:52,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:55:52,gpu_8x_a100,false,0,
2026-03-31 16:55:52,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:55:52,gpu_1x_gh200,false,0,
2026-03-31 16:57:38,gpu_1x_a10,false,0,
2026-03-31 16:57:38,gpu_8x_a100,false,0,
2026-03-31 16:57:38,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:57:38,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:57:38,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:58:19,gpu_1x_a10,false,0,
2026-03-31 16:58:19,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:58:19,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:58:19,gpu_8x_a100,false,0,
2026-03-31 16:58:19,gpu_1x_gh200,true,1,us-east-3
2026-03-31 16:59:38,gpu_1x_a10,false,0,
2026-03-31 16:59:38,gpu_1x_a100_sxm4,false,0,
2026-03-31 16:59:38,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 16:59:38,gpu_8x_a100,false,0,
2026-03-31 16:59:38,gpu_1x_gh200,false,0,
2026-03-31 17:01:07,gpu_1x_a10,false,0,
2026-03-31 17:01:07,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:01:07,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:01:07,gpu_8x_a100,false,0,
2026-03-31 17:01:07,gpu_1x_gh200,false,0,
2026-03-31 17:01:53,gpu_1x_a10,false,0,
2026-03-31 17:01:53,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:01:53,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:01:53,gpu_8x_a100,false,0,
2026-03-31 17:01:53,gpu_1x_gh200,false,0,
2026-03-31 17:02:25,gpu_1x_a10,false,0,
2026-03-31 17:02:25,gpu_8x_a100,false,0,
2026-03-31 17:02:25,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:02:25,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:02:25,gpu_1x_gh200,false,0,
2026-03-31 17:03:35,gpu_1x_a10,false,0,
2026-03-31 17:03:35,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:03:35,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:03:35,gpu_8x_a100,false,0,
2026-03-31 17:03:35,gpu_1x_gh200,false,0,
2026-03-31 17:05:08,gpu_1x_a10,false,0,
2026-03-31 17:05:08,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:05:08,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:05:08,gpu_8x_a100,false,0,
2026-03-31 17:05:08,gpu_1x_gh200,false,0,
2026-03-31 17:07:06,gpu_1x_a10,false,0,
2026-03-31 17:07:06,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:07:06,gpu_8x_a100,false,0,
2026-03-31 17:07:06,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:07:06,gpu_1x_gh200,false,0,
2026-03-31 17:08:49,gpu_1x_a10,false,0,
2026-03-31 17:08:49,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:08:49,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:08:49,gpu_8x_a100,false,0,
2026-03-31 17:08:49,gpu_1x_gh200,false,0,
2026-03-31 17:09:27,gpu_1x_a10,false,0,
2026-03-31 17:09:27,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:09:27,gpu_8x_a100,false,0,
2026-03-31 17:09:27,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:09:27,gpu_1x_gh200,false,0,
2026-03-31 17:11:03,gpu_1x_a10,false,0,
2026-03-31 17:11:03,gpu_8x_a100,false,0,
2026-03-31 17:11:03,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:11:03,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:11:03,gpu_1x_gh200,false,0,
2026-03-31 17:12:44,gpu_1x_a10,false,0,
2026-03-31 17:12:44,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:12:44,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:12:44,gpu_8x_a100,false,0,
2026-03-31 17:12:44,gpu_1x_gh200,false,0,
2026-03-31 17:14:31,gpu_1x_a10,false,0,
2026-03-31 17:14:31,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:14:31,gpu_8x_a100,false,0,
2026-03-31 17:14:31,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:14:31,gpu_1x_gh200,false,0,
2026-03-31 17:15:15,gpu_1x_a10,false,0,
2026-03-31 17:15:15,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:15:15,gpu_8x_a100,false,0,
2026-03-31 17:15:15,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:15:15,gpu_1x_gh200,false,0,
2026-03-31 17:17:00,gpu_1x_a10,false,0,
2026-03-31 17:17:00,gpu_8x_a100,false,0,
2026-03-31 17:17:00,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:17:00,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:17:00,gpu_1x_gh200,false,0,
2026-03-31 17:18:29,gpu_1x_a10,false,0,
2026-03-31 17:18:29,gpu_8x_a100,false,0,
2026-03-31 17:18:29,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:18:29,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:18:29,gpu_1x_gh200,false,0,
2026-03-31 17:19:07,gpu_1x_a10,true,1,us-east-1
2026-03-31 17:19:07,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:19:07,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:19:07,gpu_8x_a100,false,0,
2026-03-31 17:19:07,gpu_1x_gh200,false,0,
2026-03-31 17:21:00,gpu_1x_a10,false,0,
2026-03-31 17:21:00,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:21:00,gpu_8x_a100,false,0,
2026-03-31 17:21:00,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:21:00,gpu_1x_gh200,true,1,us-east-3
2026-03-31 17:21:45,gpu_1x_a10,false,0,
2026-03-31 17:21:45,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:21:45,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:21:45,gpu_8x_a100,false,0,
2026-03-31 17:21:45,gpu_1x_gh200,true,1,us-east-3
2026-03-31 17:23:09,gpu_1x_a10,false,0,
2026-03-31 17:23:09,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:23:09,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:23:09,gpu_8x_a100,false,0,
2026-03-31 17:23:09,gpu_1x_gh200,true,1,us-east-3
2026-03-31 17:24:40,gpu_1x_a10,false,0,
2026-03-31 17:24:40,gpu_8x_a100,false,0,
2026-03-31 17:24:40,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:24:40,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 17:24:40,gpu_1x_gh200,false,0,
2026-03-31 17:26:07,gpu_1x_a10,false,0,
2026-03-31 17:26:07,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:26:07,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:26:07,gpu_8x_a100,false,0,
2026-03-31 17:26:07,gpu_1x_gh200,false,0,
2026-03-31 17:26:39,gpu_1x_a10,false,0,
2026-03-31 17:26:39,gpu_8x_a100,false,0,
2026-03-31 17:26:39,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:26:39,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:26:39,gpu_1x_gh200,false,0,
2026-03-31 17:28:13,gpu_1x_a10,false,0,
2026-03-31 17:28:13,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:28:13,gpu_8x_a100,false,0,
2026-03-31 17:28:13,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:28:13,gpu_1x_gh200,true,1,us-east-3
2026-03-31 17:29:43,gpu_1x_a10,true,1,us-east-1
2026-03-31 17:29:43,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:29:43,gpu_8x_a100,false,0,
2026-03-31 17:29:43,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:29:43,gpu_1x_gh200,false,0,
2026-03-31 17:31:24,gpu_1x_a10,false,0,
2026-03-31 17:31:24,gpu_8x_a100,false,0,
2026-03-31 17:31:24,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:31:24,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:31:24,gpu_1x_gh200,false,0,
2026-03-31 17:32:35,gpu_1x_a10,false,0,
2026-03-31 17:32:35,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:32:35,gpu_1x_a100_sxm4,false,0,
2026-03-31 17:32:35,gpu_8x_a100,false,0,
2026-03-31 17:32:35,gpu_1x_gh200,true,1,us-east-3
2026-03-31 17:34:27,gpu_1x_a10,false,0,
2026-03-31 17:34:27,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:34:27,gpu_8x_a100,false,0,
2026-03-31 17:34:27,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 17:34:27,gpu_1x_gh200,true,1,us-east-3
2026-03-31 17:35:43,gpu_1x_a10,false,0,
2026-03-31 17:35:43,gpu_8x_a100,false,0,
2026-03-31 17:35:43,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 17:35:43,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:35:43,gpu_1x_gh200,true,1,us-east-3
2026-03-31 17:36:32,gpu_1x_a10,true,1,us-east-1
2026-03-31 17:36:32,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:36:32,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 17:36:32,gpu_8x_a100,false,0,
2026-03-31 17:36:32,gpu_1x_gh200,true,1,us-east-3
2026-03-31 17:37:46,gpu_1x_a10,false,0,
2026-03-31 17:37:46,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:37:46,gpu_8x_a100,false,0,
2026-03-31 17:37:46,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 17:37:46,gpu_1x_gh200,true,1,us-east-3
2026-03-31 17:39:15,gpu_1x_a10,false,0,
2026-03-31 17:39:15,gpu_8x_a100_80gb_sxm4,false,0,
2026-03-31 17:39:15,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 17:39:15,gpu_8x_a100,false,0,
2026-03-31 17:39:15,gpu_1x_gh200,true,1,us-east-3
2026-03-31 17:40:27,gpu_1x_a10,true,1,us-east-1
2026-03-31 17:40:27,gpu_1x_a100_sxm4,true,1,asia-south-1
2026-03-31 17:40:27,gpu_8x_a100,false,0,
